Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Тип кузова;Цвет;Пробег;Руль;Поколение;Комплектация;Особые отметки;
BMW;3-Series;2007;1009000;https://auto.drom.ru/moscow/bmw/3-series/470650810.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;163 л.с., налог;АКПП;задний;седан;синий;310 900 км;левый;5 поколение;320d AT;;
BMW;X5;2007;1420000;https://auto.drom.ru/moscow/bmw/x5/54033550.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.8 л;355 л.с., налог;АКПП;4WD;;серый;210 000 км;левый;2 поколение;xDrive 48i AT Sport;;
BMW;1-Series;2007;777000;https://auto.drom.ru/moscow/bmw/1-series/54022398.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Есть ограничения;Москве;бензин, 2.0 л;136 л.с., налог;АКПП;задний;хэтчбек 5 дв.;черный;265 000 км;левый;1 поколение, рестайлинг;118i AT Base;;
BMW;X3;2007;1120000;https://auto.drom.ru/spb/bmw/x3/137974600.html;Мощность двигателя не совпадает с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.0 л;272 л.с., налог;АКПП;4WD;;черный;180 000 км;левый;1 поколение, рестайлинг;xDrive 30i AT;;
BMW;X5;2007;1195000;https://auto.drom.ru/moscow/bmw/x5/205344747.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.8 л;355 л.с., налог;АКПП;4WD;;черный;345 000 км;левый;2 поколение;xDrive 48i AT Sport;;
BMW;3-Series;2007;789000;https://auto.drom.ru/moscow/bmw/3-series/166072819.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;129 л.с., налог;АКПП;задний;седан;черный;242 115 км;левый;5 поколение;318i AT;;
BMW;3-Series;2007;1600000;https://auto.drom.ru/minsk/bmw/3-series/51610655.html;;;;;Минске;дизель, 3.0 л;231 л.с., налог;механика;задний;купе;;333 674 км;левый;5 поколение;;;
BMW;6-Series;2007;2300000;https://auto.drom.ru/krasnoznamensk-moscow/bmw/6-series/50803942.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Краснознаменске;бензин, 4.8 л;367 л.с., налог;АКПП;задний;открытый;бордовый;101 208 км;левый;2 поколение, рестайлинг;650Ci AT;;
BMW;5-Series;2007;840933;https://auto.drom.ru/minsk/bmw/5-series/52838873.html;;;;;Минске;бензин, 2.5 л;218 л.с., налог;механика;задний;универсал;серебристый;378 000 км, без пробега по РФ;левый;5 поколение, рестайлинг;;;
BMW;X5;2007;1400000;https://auto.drom.ru/kaluga/bmw/x5/53306245.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Калуге;бензин, 3.0 л;264 л.с., налог;АКПП;4WD;;черный;140 000 км;левый;2 поколение;xDrive 30i AT;;
BMW;X5;2007;1500000;https://auto.drom.ru/moscow/bmw/x5/53305138.html;Характеристики совпадают с ПТС;12 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;272 л.с., налог;АКПП;4WD;;черный;244 000 км;левый;2 поколение;xDrive 30i AT;требуется ремонт или не на ходу;
BMW;X5;2007;1599000;https://auto.drom.ru/spb/bmw/x5/523360284.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;235 л.с., налог;АКПП;4WD;;черный;335 000 км;левый;2 поколение;xDrive 30d AT;;
BMW;X5;2007;1550000;https://auto.drom.ru/moscow/bmw/x5/140830127.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;235 л.с., налог;АКПП;4WD;;серый;270 000 км;левый;2 поколение;xDrive 30d AT;;
BMW;1-Series;2007;900000;https://auto.drom.ru/moscow/bmw/1-series/52597200.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;129 л.с., налог;АКПП;задний;хэтчбек 5 дв.;бежевый;176 000 км;левый;1 поколение;118i AT Base;;
BMW;Z4;2007;2500000;https://auto.drom.ru/moscow/bmw/z4/51569383.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Есть ограничения;Москве;бензин, 3.0 л;265 л.с., налог;АКПП;задний;открытый;золотистый;85 000 км;левый;1 поколение, рестайлинг;3.0Si AT;;
BMW;X3;2007;1200000;https://auto.drom.ru/spb/bmw/x3/798507751.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.0 л;272 л.с., налог;АКПП;4WD;;черный;190 000 км;левый;1 поколение, рестайлинг;;;
BMW;X5;2007;1950000;https://auto.drom.ru/penza/bmw/x5/571479010.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Пензе;бензин, 3.0 л;264 л.с., налог;АКПП;4WD;;;150 000 км;левый;2 поколение;xDrive 30i AT;;
BMW;3-Series;2007;990000;https://auto.drom.ru/kazan/bmw/3-series/866212988.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 2.5 л;218 л.с., налог;АКПП;4WD;седан;;300 000 км;левый;5 поколение;325xi AT;;
BMW;5-Series;2007;2395000;https://auto.drom.ru/moscow/bmw/5-series/52824509.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.5 л;218 л.с., налог;АКПП;4WD;седан;бордовый;57 838 км;левый;5 поколение;525xi AT xDrive;;
