Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Пробег;Руль;Поколение;Цвет;Тип кузова;Комплектация;Особые отметки;
BMW;5-Series;2018;2952506;https://auto.drom.ru/minsk/bmw/5-series/53292079.html;;;;;Минске;дизель, 2.0 л;190 л.с., налог;АКПП;задний;160 000 км;левый;7 поколение;синий;универсал;520d AT;;
BMW;3-Series;2018;2088471;https://auto.drom.ru/minsk/bmw/3-series/488357521.html;;;;;Минске;дизель, 2.0 л;190 л.с., налог;АКПП;задний;210 546 км;левый;6 поколение, рестайлинг;синий;универсал;320d AT;;
BMW;3-Series;2018;2950000;https://auto.drom.ru/himki/bmw/3-series/594536191.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;91 342 км;левый;;синий;седан;;;
BMW;3-Series;2018;2277000;https://auto.drom.ru/spb/bmw/3-series/817739412.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.5 л;136 л.с., налог;АКПП;задний;48 476 км;левый;6 поколение, рестайлинг;синий;седан;;;
BMW;3-Series;2018;3250000;https://auto.drom.ru/moscow/bmw/3-series/52862193.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;70 800 км;левый;;серый;седан;;;
BMW;6-Series Gran Turismo;2018;5299000;https://auto.drom.ru/moscow/bmw/6-series_gran_turismo/53698413.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Есть ограничения;Москве;дизель, 3.0 л;320 л.с., налог;АКПП;4WD;123 000 км;левый;1 поколение;черный;;640d AT xDrive;;
BMW;X2;2018;3700000;https://auto.drom.ru/moscow/bmw/x2/52361306.html;;;;;Москве;бензин, 2.0 л;192 л.с., налог;АКПП;4WD;63 000 км, без пробега по РФ;левый;1 поколение;синий;;xDrive 20i AT M Sport;;
BMW;X6;2018;5359000;https://auto.drom.ru/nizhniy-novgorod/bmw/x6/51966042.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Нижнем Новгороде;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;45 001 км;левый;2 поколение;красный;;xDrive 30d AT Luxury;;
BMW;6-Series Gran Turismo;2018;5050000;https://auto.drom.ru/moscow/bmw/6-series_gran_turismo/364714514.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;97 537 км;левый;1 поколение;красный;;;;
BMW;X6;2018;4550000;https://auto.drom.ru/moscow/bmw/x6/53995903.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;3.0 л;;автомат;;94 613 км;левый;;черный;;;;
