Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Пробег;Руль;Поколение;Цвет;Тип кузова;Комплектация;Особые отметки;
BMW;iX;2022;8990000;https://auto.drom.ru/moscow/bmw/ix/53866628.html;;;;;Москве;электро;;автомат;4WD;1 327 км;левый;1 поколение;серый;;;;
BMW;4-Series;2022;9700000;https://auto.drom.ru/spb/bmw/4-series/53857507.html;;;;;Санкт-Петербурге;бензин, 2.0 л;245 л.с., налог;автомат;4WD;5 395 км;левый;;серый;купе;;;
BMW;4-Series;2022;6229000;https://auto.drom.ru/spb/bmw/4-series/53486749.html;;;;;Санкт-Петербурге;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;28 394 км;левый;2 поколение;черный;купе;;;
BMW;X3;2022;6430000;https://auto.drom.ru/moscow/bmw/x3/52616038.html;;;;;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;10 000 км;левый;3 поколение, рестайлинг;черный;;;;
BMW;X3;2022;6500000;https://auto.drom.ru/moscow/bmw/x3/52616144.html;;;;;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;10 000 км;левый;3 поколение, рестайлинг;черный;;;;
BMW;X1;2022;4305000;https://auto.drom.ru/moscow/bmw/x1/427617037.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;150 л.с., налог;АКПП;4WD;71 484 км;левый;2 поколение, рестайлинг;серый;;;;
BMW;X4;2022;7490000;https://auto.drom.ru/moscow/bmw/x4/822943027.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;18 900 км;левый;2 поколение, рестайлинг;белый;;xDrive 30d AT M Sport Plus;;
BMW;X7;2022;11099000;https://auto.drom.ru/moscow/bmw/x7/185510965.html;;;;;Москве;дизель, 3.0 л;340 л.с., налог;АКПП;4WD;16 100 км, без пробега по РФ;левый;1 поколение;серый;;;;
BMW;iX;2022;8699000;https://auto.drom.ru/kirov/bmw/ix/52665955.html;Электронный ПТС выдан;;Не числится в розыске;Ограничений не обнаружено;Кирове;электро;326 л.с., налог;АКПП;4WD;9 325 км, без пробега по РФ;левый;1 поколение;серый;;xDrive40 Loft Sport;;
BMW;X6;2022;10649000;https://auto.drom.ru/moscow/bmw/x6/54136816.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;17 060 км;левый;3 поколение;черный;;;;
BMW;iX;2022;7450000;https://auto.drom.ru/moscow/bmw/ix/53473661.html;;;;;Москве;электро;326 л.с., налог;АКПП;4WD;10 957 км;левый;1 поколение;голубой;;xDrive40 Suite Sport;;
BMW;X1;2022;5700000;https://auto.drom.ru/himki/bmw/x1/53126375.html;;;;;Химках;бензин, 1.5 л;140 л.с., налог;робот;передний;новый автомобиль;левый;2 поколение, рестайлинг;белый;;sDrive 18i SAT Base;;WBA**************;
BMW;X1;2022;6300000;https://auto.drom.ru/himki/bmw/x1/53126378.html;;;;;Химках;дизель, 2.0 л;150 л.с., налог;АКПП;4WD;новый автомобиль;левый;2 поколение, рестайлинг;синий;;xDrive 18d AT Base;;WBA**************;
BMW;X3;2022;9347301;https://auto.drom.ru/himki/bmw/x3/53126390.html;;;;;Химках;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;новый автомобиль;левый;3 поколение, рестайлинг;белый;;xDrive 20d AT M Sport Pure;;WBA**************;
